id,cvd_mortality_17
5kmN2760E4145,0.10524285714285714
5kmN2760E4155,0.10502857142857143
5kmN2760E4160,0.04009999999999997
5kmN2760E4165,0.1115
5kmN2765E4145,0.09174285714285718
5kmN2765E4150,0.024414285714285663
5kmN2765E4155,0.017985714285714268
5kmN2765E4160,0.03110000000000002
5kmN2765E4165,0.1039571428571428
5kmN2770E4150,0.1062285714285714
5kmN2770E4155,0.051528571428571424
5kmN2770E4160,0.1082285714285714
5kmN2770E4175,0.1337214285714286
5kmN2770E4180,0.26102857142857144
5kmN2775E4150,0.12741428571428565
5kmN2775E4155,0.13771428571428573
5kmN2775E4160,0.14285714285714285
5kmN2775E4165,0.14285714285714285
5kmN2775E4170,0.14285714285714285
5kmN2775E4175,0.14285714285714285
5kmN2775E4180,0.1972
5kmN2775E4370,0.2613071428571428
5kmN2775E4375,0.2372499999999999
5kmN2780E4140,0.1415612244642857
5kmN2780E4145,0.14179999999999998
5kmN2780E4150,0.14276428571428573
5kmN2780E4155,0.14285714285714285
5kmN2780E4160,0.14285714285714285
5kmN2780E4165,0.14285714285714285
5kmN2780E4170,0.14285714285714285
5kmN2780E4175,0.14285714285714285
5kmN2780E4365,0.2713357142857145
5kmN2780E4370,0.25680714285714284
5kmN2780E4375,0.2287928571428571
5kmN2780E4380,0.17349285714285714
5kmN2785E4145,0.14285714285714285
5kmN2785E4150,0.14285714285714285
5kmN2785E4155,0.14285714285714285
5kmN2785E4160,0.14285714285714285
5kmN2785E4165,0.14303571428571432
5kmN2785E4170,0.14357142857142852
5kmN2785E4175,0.14285714285714285
5kmN2785E4180,0.1564571428571429
5kmN2785E4365,0.2324214285714285
5kmN2785E4370,0.23214285714285715
5kmN2785E4375,0.23214285714285715
5kmN2785E4380,0.23214285714285715
5kmN2785E4390,0.11559999999999998
5kmN2785E4395,0.13887857142857135
5kmN2790E4145,0.14285714285714285
5kmN2790E4150,0.14950000000000002
5kmN2790E4155,0.17003571428571426
5kmN2790E4160,0.18378571428571427
5kmN2790E4170,0.2041785714285715
5kmN2790E4175,0.2036071428571428
5kmN2790E4180,0.2088571428571428
5kmN2790E4360,0.2439357142857143
5kmN2790E4365,0.23214285714285715
5kmN2790E4370,0.23214285714285715
5kmN2790E4375,0.23214285714285715
5kmN2790E4380,0.23214285714285715
5kmN2790E4385,0.1996928571428572
5kmN2790E4390,0.1417714285714285
5kmN2790E4395,0.14656428571428565
5kmN2795E4365,0.2324571428571429
5kmN2795E4370,0.23214285714285715
5kmN2795E4375,0.2394714285714286
5kmN2795E4380,0.2506142857142856
5kmN2795E4385,0.26551428571428576
5kmN2795E4390,0.17691428571428575
5kmN2795E4395,0.14297142857142858
5kmN2795E4400,0.13970714285714286
5kmN2800E4360,0.23337142857142884
5kmN2800E4365,0.23214285714285715
5kmN2800E4370,0.23214285714285715
5kmN2800E4375,0.2370071428571429
5kmN2800E4380,0.27551428571428577
5kmN2800E4385,0.28571428571428564
5kmN2800E4390,0.1893142857142857
5kmN2800E4395,0.14285714285714285
5kmN2800E4400,0.14121428571428568
5kmN2800E4405,0.11845714285714287
5kmN2805E4360,0.23337142857142884
5kmN2805E4365,0.23214285714285715
5kmN2805E4370,0.23214285714285715
5kmN2805E4375,0.23214285714285715
5kmN2805E4380,0.24592142857142854
5kmN2805E4385,0.28571428571428564
5kmN2805E4390,0.1888
5kmN2805E4395,0.14285714285714285
5kmN2805E4400,0.14285714285714285
5kmN2805E4405,0.13322857142857142
5kmN2810E4360,0.23384999999999995
5kmN2810E4365,0.23214285714285715
5kmN2810E4370,0.23214285714285715
5kmN2810E4375,0.23214285714285715
5kmN2810E4380,0.2341357142857143
5kmN2810E4385,0.24924285714285715
5kmN2810E4390,0.14771428571428574
5kmN2810E4395,0.14285714285714285
5kmN2810E4400,0.14285714285714285
5kmN2810E4405,0.13844285714285715
5kmN2810E4410,0.11307142857142854
5kmN2815E4360,0.23755
5kmN2815E4365,0.2322571428571429
5kmN2815E4370,0.23302857142857145
5kmN2815E4375,0.23214285714285715
5kmN2815E4380,0.23214285714285715
5kmN2815E4385,0.17364285714285715
5kmN2815E4390,0.14285714285714285
5kmN2815E4395,0.14285714285714285
5kmN2815E4400,0.14285714285714285
5kmN2815E4405,0.14285714285714285
5kmN2815E4410,0.14893571428571434
5kmN2815E4415,0.1440142857142857
5kmN2820E4365,0.2485714285714285
5kmN2820E4370,0.2490714285714285
5kmN2820E4375,0.2389928571428572
5kmN2820E4380,0.2317857142857143
5kmN2820E4385,0.1472857142857143
5kmN2820E4390,0.14292857142857135
5kmN2820E4395,0.14285714285714285
5kmN2820E4400,0.14285714285714285
5kmN2820E4405,0.14335000000000006
5kmN2825E4375,0.2424642857142857
5kmN2825E4380,0.23214285714285715
5kmN2825E4385,0.2281071428571429
5kmN2825E4390,0.18203571428571425
5kmN2825E4395,0.14285714285714285
5kmN2825E4400,0.14440000000000006
5kmN2825E4405,0.17980000000000002
5kmN2830E4375,0.24755
5kmN2830E4380,0.23321428571428576
5kmN2830E4385,0.2778214285714285
5kmN2830E4390,0.2327857142857142
5kmN2830E4395,0.16624285714285708
5kmN2830E4400,0.16872142857142866
5kmN2830E4405,0.19023571428571426
5kmN2850E4475,0.1920857142857144
5kmN2855E4475,0.1673142857142857
5kmN2855E4480,0.1799785714285715
5kmN2860E4475,0.17269285714285715
5kmN2860E4480,0.16075714285714288
5kmN2860E4485,0.1763142857142857
5kmN2860E4490,0.19283571428571428
5kmN2865E4475,0.16954285714285716
5kmN2865E4480,0.16071428571428564
5kmN2865E4485,0.16071428571428564
5kmN2865E4490,0.16071428571428564
5kmN2865E4495,0.16864285714285715
5kmN2870E4460,0.1995642857142857
5kmN2870E4465,0.1997571428571429
5kmN2870E4470,0.17635714285714282
5kmN2870E4475,0.16071428571428564
5kmN2870E4480,0.16071428571428564
5kmN2870E4485,0.16071428571428564
5kmN2870E4490,0.16071428571428564
5kmN2870E4495,0.16161428571428574
5kmN2875E4445,0.19403571428571426
5kmN2875E4450,0.19686428571428574
5kmN2875E4460,0.1652142857142857
5kmN2875E4465,0.16071428571428564
5kmN2875E4470,0.16071428571428564
5kmN2875E4475,0.16071428571428564
5kmN2875E4480,0.16071428571428564
5kmN2875E4485,0.16071428571428564
5kmN2875E4490,0.16071428571428564
5kmN2875E4495,0.16178571428571425
5kmN2875E4500,0.1950214285714285
5kmN2880E4440,0.2559428571428571
5kmN2880E4445,0.16071428571428564
5kmN2880E4450,0.16157142857142853
5kmN2880E4455,0.1631142857142857
5kmN2880E4460,0.16071428571428564
5kmN2880E4465,0.16071428571428564
5kmN2880E4470,0.16071428571428564
5kmN2880E4475,0.16071428571428564
5kmN2880E4480,0.16071428571428564
5kmN2880E4485,0.16071428571428564
5kmN2880E4490,0.16071428571428564
5kmN2880E4495,0.1761928571428571
5kmN2885E4445,0.18860000000000005
5kmN2885E4450,0.16071428571428564
5kmN2885E4455,0.16071428571428564
5kmN2885E4460,0.16071428571428564
5kmN2885E4465,0.16071428571428564
5kmN2885E4470,0.16071428571428564
5kmN2885E4475,0.16071428571428564
5kmN2885E4480,0.16071428571428564
5kmN2885E4485,0.16071428571428564
5kmN2885E4490,0.19457857142857146
5kmN2885E4495,0.2293071428571429
5kmN2890E4105,0.3214285714285713
5kmN2890E4115,0.3928571428571429
5kmN2890E4455,0.1607714285714285
5kmN2890E4460,0.16071428571428564
5kmN2890E4465,0.16071428571428564
5kmN2890E4470,0.16225714285714282
5kmN2890E4475,0.16071428571428564
5kmN2890E4480,0.16071428571428564
5kmN2890E4485,0.16472142857142852
5kmN2890E4490,0.3265000000000001
5kmN2895E4090,0.3214285714285713
5kmN2895E4100,0.3214285714285713
5kmN2895E4105,0.32321161107142865
5kmN2895E4110,0.38820009875
5kmN2895E4115,0.3928571428571429
5kmN2895E4120,0.3928571428571429
5kmN2895E4125,0.4136066398214286
5kmN2895E4455,0.26014285714285706
5kmN2895E4460,0.18759999999999996
5kmN2895E4465,0.21638571428571424
5kmN2895E4475,0.19140000000000007
5kmN2895E4480,0.19898571428571427
5kmN2895E4485,0.2404428571428571
5kmN2900E4080,0.3214285714285713
5kmN2900E4085,0.3214285714285713
5kmN2900E4090,0.3214285714285713
5kmN2900E4095,0.3214285714285713
5kmN2900E4100,0.3214285714285713
5kmN2900E4105,0.3214285714285713
5kmN2900E4110,0.3772857142857143
5kmN2900E4115,0.3928571428571429
5kmN2900E4120,0.3954571428571428
5kmN2900E4475,0.2420571428571428
5kmN2905E4085,0.33004285714285725
5kmN2905E4090,0.3215341903571429
5kmN2905E4095,0.3214285714285713
5kmN2905E4100,0.3214285714285713
5kmN2905E4105,0.3320285714285714
5kmN2905E4110,0.37568571428571423
5kmN2905E4115,0.3928571428571429
5kmN2905E4120,0.39661428571428575
5kmN2905E4125,0.4225
5kmN2910E4085,0.3391714285714285
5kmN2910E4090,0.3288571428571428
5kmN2910E4095,0.3214285714285713
5kmN2910E4100,0.3214285714285713
5kmN2910E4105,0.3386571428571429
5kmN2910E4110,0.3904857142857141
5kmN2910E4115,0.3928571428571429
5kmN2910E4120,0.3928571428571429
5kmN2910E4125,0.3967714285714285
5kmN2910E4130,0.43927142857142826
5kmN2915E4090,0.33584285714285683
5kmN2915E4095,0.3214285714285713
5kmN2915E4100,0.32228571428571434
5kmN2915E4105,0.3412000000000001
5kmN2915E4110,0.3840857142857143
5kmN2915E4115,0.3928571428571429
5kmN2915E4120,0.3928571428571429
5kmN2915E4125,0.3928571428571429
5kmN2915E4130,0.43447142857142856
5kmN2920E4095,0.3398071428571428
5kmN2920E4100,0.3839142857142857
5kmN2920E4110,0.3928571428571429
5kmN2920E4120,0.3949142857142857
5kmN2920E4125,0.4349428571428573
5kmN2920E4210,0.2124
5kmN2920E4215,0.15537857142857142
5kmN2925E4205,0.24947142857142865
5kmN2925E4210,0.1806428571428572
5kmN2925E4215,0.17527857142857145
5kmN2930E4205,0.23292857142857146
5kmN2930E4210,0.16071428571428564
5kmN2930E4215,0.1803428571428572
5kmN2935E4205,0.21270000000000008
5kmN2935E4210,0.1853142857142857
5kmN2935E4215,0.3506428571428571
5kmN2940E4205,0.27837142857142866
5kmN2940E4210,0.3370285714285714
5kmN3105E4490,0.5926071428571429
5kmN3110E4490,0.6405000000000001
5kmN3110E4495,0.6428571428571428
5kmN3115E4100,0.1448428571428571
5kmN3115E4105,0.2345
5kmN3115E4485,0.6428571428571428
5kmN3115E4490,0.6428571428571428
5kmN3115E4495,0.6428571428571428
5kmN3120E4090,0.16722142857142858
5kmN3120E4095,0.1004714285714286
5kmN3120E4100,0.08170714285714281
5kmN3120E4485,0.6428571428571428
5kmN3120E4490,0.6428571428571428
5kmN3120E4495,0.6428571428571428
5kmN3125E4090,0.10272142857142856
5kmN3125E4095,0.05357142857142855
5kmN3125E4100,0.09942857142857137
5kmN3125E4475,0.6050285714285715
5kmN3125E4485,0.6428571428571428
5kmN3125E4490,0.6428571428571428
5kmN3125E4495,0.6428571428571428
5kmN3130E4090,0.09172142857142856
5kmN3130E4095,0.06185714285714289
5kmN3130E4100,0.10207142857142854
5kmN3130E4105,0.18528571428571425
5kmN3130E4470,0.6435000000000002
5kmN3130E4475,0.5488000000000002
5kmN3130E4480,0.39017142857142856
5kmN3130E4485,0.5435428571428571
5kmN3130E4490,0.4620571428571428
5kmN3130E4495,0.6344000000000001
5kmN3135E4090,0.12284999999999995
5kmN3135E4095,0.10971428571428572
5kmN3135E4470,0.6064857142857141
5kmN3135E4475,0.5011428571428571
5kmN3135E4480,0.35714285714285715
5kmN3135E4485,0.35714285714285715
5kmN3135E4490,0.35714285714285715
5kmN3135E4495,0.5017142857142856
5kmN3140E4090,0.20257857142857144
5kmN3140E4095,0.18557857142857145
5kmN3140E4105,0.24978571428571436
5kmN3140E4110,0.2462714285714285
5kmN3140E4115,0.2396142857142857
5kmN3140E4470,0.5988000000000004
5kmN3140E4475,0.5009142857142856
5kmN3140E4480,0.35714285714285715
5kmN3140E4485,0.35714285714285715
5kmN3140E4490,0.4264
5kmN3140E4495,0.6261714285714286
5kmN3145E4105,0.28895714285714275
5kmN3145E4110,0.26785714285714285
5kmN3145E4115,0.2678785714285713
5kmN3145E4120,0.29871428571428565
5kmN3145E4455,0.5065428571428572
5kmN3145E4460,0.5418999999999998
5kmN3145E4470,0.6074000000000002
5kmN3145E4475,0.6017142857142859
5kmN3145E4480,0.4860571428571428
5kmN3145E4485,0.4382857142857142
5kmN3145E4490,0.4784000000000001
5kmN3145E4495,0.6428571428571428
5kmN3150E4105,0.2923142857142857
5kmN3150E4110,0.26785714285714285
5kmN3150E4115,0.26785714285714285
5kmN3150E4120,0.21131428571428573
5kmN3150E4450,0.5206
5kmN3150E4455,0.4645000000000001
5kmN3150E4460,0.4921
5kmN3150E4465,0.5696285714285714
5kmN3150E4470,0.623257142857143
5kmN3150E4475,0.6428571428571428
5kmN3150E4480,0.6428571428571428
5kmN3155E4105,0.27749285714285715
5kmN3155E4110,0.2708142857142857
5kmN3155E4115,0.2825857142857144
5kmN3155E4440,0.5781428571428571
5kmN3155E4445,0.5712142857142859
5kmN3155E4450,0.4895285714285715
5kmN3155E4455,0.4681
5kmN3155E4460,0.5265142857142857
5kmN3155E4465,0.5676571428571431
5kmN3155E4470,0.5915142857142857
5kmN3160E4110,0.2985357142857143
5kmN3160E4435,0.7142142857142857
5kmN3160E4440,0.5729285714285715
5kmN3160E4445,0.5714285714285716
5kmN3160E4450,0.5714285714285716
5kmN3160E4455,0.5623428571428573
5kmN3160E4460,0.568985714285714
5kmN3160E4465,0.5714285714285716
5kmN3160E4470,0.7223714285714287
5kmN3165E4440,0.6234285714285714
5kmN3165E4445,0.5714285714285716
5kmN3165E4450,0.5714285714285716
5kmN3165E4455,0.5714285714285716
5kmN3165E4460,0.6833285714285715
5kmN3165E4465,0.7956285714285716
5kmN3170E4440,0.8138928571428572
5kmN3170E4445,0.7059214285714286
5kmN3170E4450,0.6479285714285714
5kmN3170E4455,0.7028285714285714
5kmN3170E4460,0.7737285714285715
5kmN3195E4150,0.07937142857142859
5kmN3195E4155,0.09070714285714293
5kmN3200E4150,0.042314285714285686
5kmN3200E4155,0.035714285714285754
5kmN3200E4160,0.07055714285714282
5kmN3200E4165,0.1381857142857143
5kmN3205E4145,0.08771428571428569
5kmN3205E4150,0.03574285714285713
5kmN3205E4155,0.035714285714285754
5kmN3205E4160,0.035714285714285754
5kmN3205E4165,0.16274285714285713
5kmN3210E4150,0.048228571428571454
5kmN3210E4155,0.035714285714285754
5kmN3210E4160,0.03584285714285712
5kmN3215E4150,0.13268571428571435
5kmN3215E4155,0.08234285714285723
5kmN3215E4160,0.13055
5kmN3245E4295,0.3214285714285713
5kmN3245E4300,0.3214285714285713
5kmN3245E4305,0.3214285714285713
5kmN3245E4310,0.3214285714285713
5kmN3245E4550,0.44642857142857145
5kmN3245E4555,0.4365
5kmN3250E4295,0.3214285714285713
5kmN3250E4300,0.3214285714285713
5kmN3250E4305,0.3214285714285713
5kmN3250E4310,0.3214285714285713
5kmN3250E4545,0.44642857142857145
5kmN3250E4550,0.44642857142857145
5kmN3250E4555,0.4100357142857142
5kmN3250E4565,0.34714285714285714
5kmN3255E4290,0.3214285714285713
5kmN3255E4295,0.3214285714285713
5kmN3255E4300,0.3214285714285713
5kmN3255E4305,0.3214285714285713
5kmN3255E4545,0.4157785714285714
5kmN3255E4550,0.3160785714285714
5kmN3255E4560,0.3302428571428571
5kmN3255E4565,0.2469428571428572
5kmN3255E4570,0.28840000000000005
5kmN3260E4530,0.12331428571428575
5kmN3260E4540,0.13433571428571428
5kmN3260E4545,0.12533571428571427
5kmN3260E4550,0.12634285714285715
5kmN3260E4555,0.16034285714285718
5kmN3260E4560,0.11194285714285708
5kmN3260E4565,0.10714285714285716
5kmN3260E4570,0.13852142857142866
5kmN3265E4530,0.17627142857142858
5kmN3265E4535,0.10714285714285716
5kmN3265E4540,0.10714285714285716
5kmN3265E4545,0.10714285714285716
5kmN3265E4550,0.10714285714285716
5kmN3265E4555,0.10714285714285716
5kmN3265E4560,0.10714285714285716
5kmN3265E4565,0.13871428571428573
5kmN3265E4570,0.2875857142857143
5kmN3270E4530,0.2625
5kmN3270E4535,0.11514285714285714
5kmN3270E4540,0.10714285714285716
5kmN3270E4545,0.10714285714285716
5kmN3270E4550,0.10714285714285716
5kmN3270E4555,0.10714285714285716
5kmN3270E4560,0.10714285714285716
5kmN3270E4565,0.21606428571428574
5kmN3275E4525,0.3214285714285713
5kmN3275E4530,0.2776285714285714
5kmN3275E4535,0.10714285714285716
5kmN3275E4540,0.10714285714285716
5kmN3275E4545,0.10714285714285716
5kmN3275E4550,0.10714285714285716
5kmN3275E4555,0.10714285714285716
5kmN3275E4560,0.13322857142857142
5kmN3275E4565,0.2917285714285714
5kmN3280E4535,0.2525714285714286
5kmN3280E4540,0.1121571428571429
5kmN3280E4545,0.11772857142857135
5kmN3280E4550,0.10714285714285716
5kmN3280E4555,0.1560928571428571
5kmN3280E4560,0.2803142857142857
5kmN3280E4565,0.3036857142857143
5kmN3285E4535,0.3392857142857144
5kmN3285E4540,0.27400714285714284
5kmN3285E4545,0.33445714285714284
5kmN3285E4550,0.22665714285714286
5kmN3285E4555,0.18485
5kmN3285E4560,0.3035714285714285
5kmN3285E4565,0.3035714285714285
5kmN3290E4540,0.3392857142857144
5kmN3290E4545,0.3392857142857144
5kmN3290E4550,0.31249999999999994
5kmN3290E4555,0.3009
5kmN3290E4560,0.3035714285714285
5kmN3290E4565,0.3035714285714285
5kmN3295E4530,0.3392857142857144
5kmN3295E4535,0.3392857142857144
5kmN3295E4540,0.3392857142857144
5kmN3295E4545,0.3392857142857144
5kmN3295E4550,0.3134428571428571
5kmN3295E4555,0.3035714285714285
5kmN3295E4560,0.3035714285714285
5kmN3300E4535,0.3392857142857144
5kmN3300E4540,0.3392857142857144
5kmN3300E4545,0.3392857142857144
5kmN3300E4550,0.3132428571428571
5kmN3300E4555,0.3035714285714285
5kmN3300E4560,0.3035714285714285
5kmN3305E4555,0.3154428571428572
5kmN3310E4555,0.3073428571428571
5kmN3320E4240,0.3515928571428571
5kmN3325E4230,0.35328571428571426
5kmN3325E4235,0.3198785714285714
5kmN3325E4240,0.30584285714285714
5kmN3325E4245,0.3038071428571429
5kmN3325E4250,0.3619642857142857
5kmN3330E4230,0.3335785714285717
5kmN3330E4235,0.3035714285714285
5kmN3330E4240,0.3035714285714285
5kmN3330E4245,0.3035714285714285
5kmN3330E4250,0.3631071428571429
5kmN3335E4230,0.3100142857142857
5kmN3335E4235,0.3042500000000001
5kmN3335E4240,0.31889285714285714
5kmN3335E4245,0.3544642857142857
5kmN3335E4250,0.3688928571428572
5kmN3340E4220,0.4464142857142858
5kmN3340E4225,0.3657642857142857
5kmN3340E4230,0.3527857142857143
5kmN3340E4235,0.3788928571428572
5kmN3345E4220,0.36745
5kmN3345E4225,0.3842857142857143
5kmN3345E4505,0.5442571428571428
5kmN3345E4510,0.5462714285714285
5kmN3345E4515,0.5366714285714285
5kmN3345E4520,0.532992857142857
5kmN3350E4485,0.5080857142857145
5kmN3350E4490,0.5132285714285714
5kmN3350E4500,0.5714285714285716
5kmN3350E4505,0.5714285714285716
5kmN3350E4510,0.5714285714285716
5kmN3350E4515,0.5714285714285716
5kmN3350E4520,0.5714285714285716
5kmN3350E4525,0.5356785714285714
5kmN3350E4530,0.4339071428571431
5kmN3355E4480,0.5635000000000001
5kmN3355E4485,0.5714285714285716
5kmN3355E4490,0.5714285714285716
5kmN3355E4495,0.5714285714285716
5kmN3355E4500,0.5714285714285716
5kmN3355E4505,0.5714285714285716
5kmN3355E4510,0.5714285714285716
5kmN3355E4515,0.5714285714285716
5kmN3355E4520,0.5714285714285716
5kmN3355E4525,0.5714285714285716
5kmN3355E4530,0.5714285714285716
5kmN3355E4535,0.5714285714285716
5kmN3355E4540,0.5714285714285716
5kmN3355E4545,0.5714285714285716
5kmN3360E4475,0.5401857142857143
5kmN3360E4480,0.5714285714285716
5kmN3360E4485,0.5714285714285716
5kmN3360E4490,0.5714285714285716
5kmN3360E4495,0.5714285714285716
5kmN3360E4500,0.5714285714285716
5kmN3360E4505,0.5714285714285716
5kmN3360E4510,0.5714285714285716
5kmN3360E4515,0.5714285714285716
5kmN3360E4520,0.5714285714285716
5kmN3360E4525,0.5714285714285716
5kmN3360E4530,0.5714285714285716
5kmN3360E4535,0.5714285714285716
5kmN3360E4540,0.5714285714285716
5kmN3360E4545,0.5714285714285716
5kmN3360E4550,0.5714285714285716
5kmN3365E4315,0.2072142857142857
5kmN3365E4320,0.2425714285714286
5kmN3365E4325,0.24499999999999994
5kmN3365E4330,0.12871428571428573
5kmN3365E4335,0.1503571428571429
5kmN3365E4470,0.4470357142857143
5kmN3365E4475,0.5711714285714287
5kmN3365E4480,0.5714285714285716
5kmN3365E4485,0.5714285714285716
5kmN3365E4490,0.5714285714285716
5kmN3365E4495,0.5714285714285716
5kmN3365E4505,0.5714285714285716
5kmN3365E4510,0.5714285714285716
5kmN3365E4520,0.5714285714285716
5kmN3365E4525,0.5714285714285716
5kmN3365E4530,0.5714285714285716
5kmN3365E4535,0.5714285714285716
5kmN3365E4540,0.5714285714285716
5kmN3365E4545,0.5714285714285716
5kmN3365E4550,0.5714285714285716
5kmN3370E4305,0.2310571428571428
5kmN3370E4310,0.12492857142857144
5kmN3370E4315,0.09428571428571424
5kmN3370E4320,0.11971428571428573
5kmN3370E4325,0.11685714285714285
5kmN3370E4330,0.08928571428571425
5kmN3370E4335,0.13385714285714284
5kmN3370E4340,0.3422
5kmN3370E4470,0.4280714285714285
5kmN3370E4475,0.5653857142857144
5kmN3370E4480,0.5714285714285716
5kmN3370E4485,0.5714285714285716
5kmN3370E4490,0.5714285714285716
5kmN3370E4505,0.5714285714285716
5kmN3370E4510,0.5714285714285716
5kmN3370E4515,0.5714285714285716
5kmN3370E4520,0.5714285714285716
5kmN3370E4525,0.5714285714285716
5kmN3370E4530,0.5714285714285716
5kmN3370E4535,0.5714285714285716
5kmN3370E4540,0.5714285714285716
5kmN3370E4545,0.5714285714285716
5kmN3370E4550,0.5714285714285716
5kmN3370E4555,0.5714285714285716
5kmN3370E4560,0.5714285714285716
5kmN3375E4305,0.1417714285714285
5kmN3375E4310,0.08928571428571425
5kmN3375E4315,0.08928571428571425
5kmN3375E4320,0.08928571428571425
5kmN3375E4325,0.08928571428571425
5kmN3375E4330,0.12382857142857145
5kmN3375E4335,0.3019714285714286
5kmN3375E4475,0.5432071428571429
5kmN3375E4480,0.5714285714285716
5kmN3375E4485,0.5714285714285716
5kmN3375E4490,0.5714285714285716
5kmN3375E4495,0.5714285714285716
5kmN3375E4500,0.5714285714285716
5kmN3375E4510,0.5714285714285716
5kmN3375E4515,0.5714285714285716
5kmN3375E4520,0.5714285714285716
5kmN3375E4525,0.5714285714285716
5kmN3375E4530,0.5714285714285716
5kmN3375E4535,0.5714285714285716
5kmN3375E4540,0.5714285714285716
5kmN3375E4545,0.5714285714285716
5kmN3375E4550,0.5714285714285716
5kmN3375E4555,0.5714285714285716
5kmN3375E4560,0.5714285714285716
5kmN3380E4300,0.25245
5kmN3380E4305,0.1086928571428572
5kmN3380E4310,0.08928571428571425
5kmN3380E4315,0.08928571428571425
